,Label,Area,X,Y,Major,Minor,Angle,Circ.,AR,Round,Solidity
45,2018-03-21-03,73245,5242.67,5471.27,313.44,297.53,138.71,0.74,1.05,0.95,0.96
46,2018-03-21-03,71702,3342.81,5488.34,315.18,289.66,167.21,0.71,1.09,0.92,0.94
47,2018-03-21-03,117100,2884.68,6265.49,396.07,376.44,149,0.73,1.05,0.95,0.97
48,2018-03-21-03,114665,4755.8,6263.49,398.31,366.54,12.07,0.8,1.09,0.92,0.98
49,2018-03-21-03,112757,1020.42,6271.78,394.33,364.08,121.2,0.79,1.08,0.92,0.98
50,2018-03-21-03,71645,1950.36,6266.62,307.87,296.3,92.55,0.74,1.04,0.96,0.96
51,2018-03-21-03,83750,5671.18,6271.92,335.94,317.42,171.46,0.73,1.06,0.94,0.96
52,2018-03-21-03,73762,3817.32,6271.31,319.51,293.94,140.84,0.74,1.09,0.92,0.97
53,2018-03-21-03,122903,3348.64,7083.32,403.23,388.08,4.79,0.81,1.04,0.96,0.98
54,2018-03-21-03,113175,5221.75,7082.85,389.69,369.77,32.28,0.8,1.05,0.95,0.98
55,2018-03-21-03,91354,6143.6,7076.22,363.78,319.74,48.15,0.77,1.14,0.88,0.97
56,2018-03-21-03,84107,542.34,7084.22,340.06,314.91,90.71,0.7,1.08,0.93,0.95
57,2018-03-21-03,68907,1479.54,7054.25,298.33,294.08,141.62,0.76,1.01,0.99,0.97
58,2018-03-21-03,76907,4288.71,7086.74,313.44,312.41,111.05,0.69,1,1,0.95
59,2018-03-21-03,71681,2412.4,7077.4,322.21,283.25,31.71,0.77,1.14,0.88,0.97
60,2018-03-21-03,113924,1948.49,7889.62,389.1,372.79,157.66,0.83,1.04,0.96,0.99
61,2018-03-21-03,109744,5689.83,7888.02,389.59,358.66,40.88,0.81,1.09,0.92,0.98
62,2018-03-21-03,108856,3826.11,7901.89,380.81,363.96,14.88,0.78,1.05,0.96,0.98
63,2018-03-21-03,84368,4744.08,7892.54,338.24,317.59,12.48,0.73,1.07,0.94,0.97
64,2018-03-21-03,69175,1006.96,7897.75,319.64,275.55,123.58,0.77,1.16,0.86,0.97
65,2018-03-21-03,65270,2886.25,7928.49,298.69,278.23,42.09,0.72,1.07,0.93,0.96
66,2018-03-21-03,115927,551.19,8707.09,397.97,370.89,134.99,0.82,1.07,0.93,0.98
67,2018-03-21-03,115452,6163.9,8712.66,395.96,371.24,54.26,0.8,1.07,0.94,0.98
68,2018-03-21-03,112651,4284.15,8709.17,386.94,370.68,25.71,0.81,1.04,0.96,0.98
69,2018-03-21-03,76405,5230.8,8711.25,312.59,311.21,76.3,0.7,1,1,0.95
70,2018-03-21-03,74745,3350.34,8707.99,313.56,303.51,101.2,0.75,1.03,0.97,0.96
71,2018-03-21-03,86715,2413.15,8717.44,345.43,319.63,15.66,0.76,1.08,0.93,0.97
72,2018-03-21-03,81061,1481.08,8727.79,334.58,308.48,97.66,0.77,1.08,0.92,0.97
1,2018-03-22-01,122851,3342.9,591.34,402.69,388.44,60.54,0.81,1.04,0.96,0.98
2,2018-03-22-01,115959,5221.15,590.31,395.62,373.2,158.56,0.77,1.06,0.94,0.97
3,2018-03-22-01,97971,558.9,604.25,385.22,323.81,63.47,0.68,1.19,0.84,0.95
4,2018-03-22-01,64536,2402.84,573.77,303.3,270.92,136.06,0.73,1.12,0.89,0.95
5,2018-03-22-01,70828,4270.57,582.61,307.41,293.36,98.24,0.72,1.05,0.95,0.96
6,2018-03-22-01,68888,6157.24,586.59,311.13,281.91,34.62,0.67,1.1,0.91,0.95
7,2018-03-22-01,89597,1489.84,598.44,345.34,330.34,59.25,0.69,1.05,0.96,0.95
8,2018-03-22-01,113049,5680.07,1406.31,385.14,373.73,104.57,0.82,1.03,0.97,0.98
9,2018-03-22-01,117342,3811.19,1403.02,394.79,378.44,167.11,0.82,1.04,0.96,0.99
10,2018-03-22-01,88569,2874.51,1396.29,346.76,325.21,47.35,0.7,1.07,0.94,0.96
11,2018-03-22-01,111166,1942.43,1412.45,384.59,368.03,176.73,0.8,1.05,0.96,0.98
12,2018-03-22-01,64933,4752.02,1411.71,293.63,281.56,164.83,0.71,1.04,0.96,0.95
13,2018-03-22-01,46940,1091.3,1417.59,256.95,232.6,18.76,0.74,1.1,0.91,0.95
14,2018-03-22-01,123423,6169.75,2220.05,405.26,387.77,142.88,0.85,1.05,0.96,0.98
15,2018-03-22-01,115872,4278.44,2211.37,392.66,375.73,76.13,0.82,1.05,0.96,0.99
16,2018-03-22-01,116668,2415.34,2213.8,393.72,377.29,38.85,0.82,1.04,0.96,0.98
17,2018-03-22-01,107000,564.8,2216.27,376.61,361.75,87.33,0.77,1.04,0.96,0.98
18,2018-03-22-01,72650,1481.83,2212.74,307.97,300.35,75.65,0.75,1.03,0.98,0.96
19,2018-03-22-01,55215,5250.92,2225.23,274.93,255.71,81.53,0.69,1.08,0.93,0.94
20,2018-03-22-01,57213,3368.71,2214.02,294.38,247.46,2.96,0.66,1.19,0.84,0.94
21,2018-03-22-01,121158,4760.09,3023.56,406.9,379.12,170.7,0.83,1.07,0.93,0.99
22,2018-03-22-01,109256,1023.63,3025.32,383.72,362.53,99.47,0.8,1.06,0.94,0.98
23,2018-03-22-01,110504,2884.6,3025.33,375.59,374.6,83.02,0.78,1,1,0.98
24,2018-03-22-01,97850,5701.64,3028.8,356.12,349.85,61.13,0.79,1.02,0.98,0.98
25,2018-03-22-01,69976,1920.64,3013.35,308.43,288.87,123.4,0.73,1.07,0.94,0.96
26,2018-03-22-01,74443,3820.36,3021.44,322.55,293.85,35.48,0.65,1.1,0.91,0.93
27,2018-03-22-01,113345,5218.4,3836.46,387.42,372.5,60.88,0.8,1.04,0.96,0.98
28,2018-03-22-01,117396,3344.4,3838.87,391.87,381.44,173.81,0.78,1.03,0.97,0.98
29,2018-03-22-01,108916,1488.17,3834.95,377.79,367.07,94,0.82,1.03,0.97,0.98
30,2018-03-22-01,71526,565.91,3810.53,326.3,279.1,53.8,0.7,1.17,0.86,0.95
31,2018-03-22-01,66562,2444.11,3812.09,295.36,286.94,56.83,0.69,1.03,0.97,0.95
32,2018-03-22-01,71708,4306.8,3842.64,311.76,292.86,95.85,0.77,1.06,0.94,0.97
33,2018-03-22-01,68544,6166.87,3848.5,311.29,280.35,96.35,0.63,1.11,0.9,0.94
34,2018-03-22-01,109932,1958.11,4641.57,375.29,372.96,129.87,0.8,1.01,0.99,0.98
35,2018-03-22-01,114447,3813.83,4647,382.73,380.74,168.77,0.77,1.01,0.99,0.98
36,2018-03-22-01,107832,5682.97,4650.88,379.49,361.79,68.14,0.8,1.05,0.95,0.98
37,2018-03-22-01,78245,1013.96,4651.05,340.84,292.29,68.59,0.65,1.17,0.86,0.95
38,2018-03-22-01,86988,2893.76,4643.58,347.65,318.59,10.79,0.59,1.09,0.92,0.91
39,2018-03-22-01,54412,4754.69,4663.43,296.06,234.01,173.7,0.78,1.27,0.79,0.97
40,2018-03-22-01,115027,2422.66,5453.31,396.96,368.95,142.83,0.82,1.08,0.93,0.98
41,2018-03-22-01,113125,557.24,5465.62,382.65,376.41,58.97,0.78,1.02,0.98,0.98
42,2018-03-22-01,119747,4297.24,5463.72,395.1,385.9,100.38,0.82,1.02,0.98,0.99
43,2018-03-22-01,112553,6156.3,5464.36,387.85,369.49,69.39,0.81,1.05,0.95,0.98
44,2018-03-22-01,66867,1478.77,5466.53,296.73,286.92,150.52,0.74,1.03,0.97,0.96
45,2018-03-22-01,71378,5243.39,5471.05,309.28,293.85,137.81,0.72,1.05,0.95,0.96
46,2018-03-22-01,70019,3342.8,5489.22,311.61,286.1,165.17,0.73,1.09,0.92,0.95
47,2018-03-22-01,113721,2885.55,6261.53,393.46,368,154.59,0.72,1.07,0.94,0.97
48,2018-03-22-01,113442,4755.64,6262.14,397.49,363.38,10.91,0.8,1.09,0.91,0.98
49,2018-03-22-01,112784,1019.84,6272.57,392.81,365.57,122.32,0.79,1.07,0.93,0.98
50,2018-03-22-01,70181,1949.99,6266.59,304.47,293.48,90.95,0.74,1.04,0.96,0.96
51,2018-03-22-01,82809,5672.2,6272.55,335.87,313.92,172.76,0.71,1.07,0.93,0.95
52,2018-03-22-01,72744,3816.78,6271.49,315.77,293.32,137.2,0.74,1.08,0.93,0.96
53,2018-03-22-01,121470,3348.21,7081.76,402.35,384.39,7.39,0.79,1.05,0.96,0.98
54,2018-03-22-01,111307,5220.96,7080.94,388.48,364.8,31.77,0.79,1.06,0.94,0.98
55,2018-03-22-01,89595,6142.83,7076.72,361,316,47.37,0.77,1.14,0.88,0.97
56,2018-03-22-01,82553,541.77,7085.29,336.58,312.29,91.71,0.71,1.08,0.93,0.96
57,2018-03-22-01,63352,1475.9,7053.75,288.72,279.38,153.65,0.81,1.03,0.97,0.98
58,2018-03-22-01,75515,4290.39,7086.75,310.81,309.35,54,0.7,1,1,0.95
59,2018-03-22-01,69542,2412.08,7079.13,316.25,279.98,33.41,0.77,1.13,0.89,0.97
60,2018-03-22-01,112441,1948.94,7888.49,386.74,370.18,157.63,0.82,1.04,0.96,0.98
61,2018-03-22-01,108762,5689.94,7887.64,386.44,358.35,40.72,0.8,1.08,0.93,0.98
62,2018-03-22-01,105893,3826.73,7903.11,375.61,358.95,17.42,0.78,1.05,0.96,0.98
63,2018-03-22-01,81638,4745.15,7893.98,333.38,311.79,15.46,0.74,1.07,0.94,0.97
64,2018-03-22-01,67171,1005.71,7898.78,316.69,270.06,123.99,0.77,1.17,0.85,0.97
65,2018-03-22-01,63849,2886.02,7929.83,295.19,275.4,43.48,0.73,1.07,0.93,0.96
66,2018-03-22-01,114892,551.76,8706.51,397.31,368.19,136.64,0.8,1.08,0.93,0.98
67,2018-03-22-01,114705,6163.89,8711.86,394.31,370.38,52.18,0.81,1.06,0.94,0.98
68,2018-03-22-01,110939,4283.11,8709.42,382.78,369.01,25.7,0.81,1.04,0.96,0.98
69,2018-03-22-01,76015,5230.68,8711.09,311.41,310.8,86.72,0.7,1,1,0.95
70,2018-03-22-01,73871,3351.63,8707.61,311.12,302.32,94.95,0.74,1.03,0.97,0.96
71,2018-03-22-01,84257,2412.67,8719.16,342.44,313.28,17.25,0.78,1.09,0.91,0.98
72,2018-03-22-01,79301,1479.99,8728.3,330.32,305.67,94.56,0.77,1.08,0.93,0.97
1,2018-03-22-02,121403,3341.65,591.68,401.84,384.67,59.23,0.8,1.04,0.96,0.98
2,2018-03-22-02,115066,5221.16,590.45,394.07,371.78,161.59,0.77,1.06,0.94,0.97
3,2018-03-22-02,95163,555.81,602.83,381.58,317.53,63.54,0.67,1.2,0.83,0.95
4,2018-03-22-02,64622,2402.78,574.08,303.87,270.77,133.93,0.74,1.12,0.89,0.96
5,2018-03-22-02,69896,4270.77,581.6,306.1,290.74,104.23,0.74,1.05,0.95,0.96
6,2018-03-22-02,69004,6158.02,586.23,311.79,281.79,35.95,0.67,1.11,0.9,0.96
7,2018-03-22-02,83745,1485.11,597.14,332.55,320.64,60.85,0.7,1.04,0.96,0.95
8,2018-03-22-02,112574,5679.67,1406.18,384.08,373.18,103.6,0.82,1.03,0.97,0.98
9,2018-03-22-02,116467,3811,1404.05,395.37,375.07,169.74,0.82,1.05,0.95,0.98
10,2018-03-22-02,110488,1941.28,1413.09,383.63,366.7,173.36,0.8,1.05,0.96,0.98
11,2018-03-22-02,81666,2871.97,1393.41,328.45,316.57,49.67,0.71,1.04,0.96,0.95
12,2018-03-22-02,63197,4752.12,1413.35,289.17,278.26,158.7,0.7,1.04,0.96,0.95
13,2018-03-22-02,45720,1093.24,1418.14,253.01,230.08,17.29,0.73,1.1,0.91,0.95
14,2018-03-22-02,119800,6166.71,2223.81,406.01,375.69,140.79,0.79,1.08,0.93,0.98
15,2018-03-22-02,114541,4277.86,2211.06,390.93,373.05,75.38,0.81,1.05,0.95,0.98
16,2018-03-22-02,115527,2415.2,2214,392.59,374.68,38.12,0.82,1.05,0.95,0.98
17,2018-03-22-02,106006,563.39,2215.41,371.32,363.49,91.57,0.79,1.02,0.98,0.98
18,2018-03-22-02,70899,1480.39,2212.05,305.36,295.62,75.83,0.74,1.03,0.97,0.96
19,2018-03-22-02,54547,5250.7,2223.91,272.86,254.53,84.4,0.66,1.07,0.93,0.94
20,2018-03-22-02,55766,3366.38,2215.06,290.57,244.36,7.32,0.65,1.19,0.84,0.93
21,2018-03-22-02,119651,4759.78,3021.9,407.61,373.75,172.46,0.81,1.09,0.92,0.98
22,2018-03-22-02,108846,2884.11,3024.46,373.67,370.88,85.59,0.8,1.01,0.99,0.98
23,2018-03-22-02,108251,1023.82,3026.6,379.53,363.16,98.22,0.8,1.05,0.96,0.99
24,2018-03-22-02,97168,5702.45,3028.39,354.73,348.77,52.46,0.78,1.02,0.98,0.98
25,2018-03-22-02,68330,1920.16,3013.11,304.45,285.77,122.4,0.72,1.07,0.94,0.96
26,2018-03-22-02,72620,3819.15,3021.61,322.04,287.11,36.81,0.67,1.12,0.89,0.93
27,2018-03-22-02,112892,5218.07,3835.85,387.16,371.26,59.12,0.81,1.04,0.96,0.98
28,2018-03-22-02,115577,3342.81,3837.97,390.36,376.98,3.36,0.73,1.04,0.97,0.97
29,2018-03-22-02,108001,1487.88,3834.82,375.91,365.81,92.24,0.81,1.03,0.97,0.98
30,2018-03-22-02,70813,564.32,3810.1,324.73,277.65,53.19,0.69,1.17,0.86,0.95
31,2018-03-22-02,65378,2443.3,3811.96,293.13,283.98,71.6,0.66,1.03,0.97,0.95
32,2018-03-22-02,68335,6169.17,3847.17,310.59,280.13,91.52,0.61,1.11,0.9,0.94
33,2018-03-22-02,70459,4309.04,3842.93,306.23,292.95,99.92,0.72,1.05,0.96,0.95
34,2018-03-22-02,108339,1958.63,4640.15,373.12,369.7,155.22,0.8,1.01,0.99,0.98
35,2018-03-22-02,112399,3812.44,4645.77,378.81,377.79,154.9,0.78,1,1,0.98
36,2018-03-22-02,77258,1011.9,4650.7,339.34,289.88,69.33,0.64,1.17,0.85,0.95
37,2018-03-22-02,106831,5682.86,4650.08,377.17,360.64,67.23,0.79,1.05,0.96,0.97
38,2018-03-22-02,84559,2895.04,4643.87,340.02,316.64,8.3,0.59,1.07,0.93,0.91
39,2018-03-22-02,52184,4755.84,4662.77,291.71,227.77,173.39,0.78,1.28,0.78,0.97
40,2018-03-22-02,113775,2423.21,5452.41,395.73,366.06,142.32,0.83,1.08,0.93,0.98
41,2018-03-22-02,111740,558.28,5464.35,379.4,374.99,105.89,0.79,1.01,0.99,0.98
42,2018-03-22-02,111787,6156.66,5463.63,385.14,369.56,66.6,0.81,1.04,0.96,0.98
43,2018-03-22-02,117475,4299.54,5463.92,393.23,380.37,94.25,0.81,1.03,0.97,0.99
44,2018-03-22-02,65431,1477.94,5466.41,293.09,284.24,159.98,0.75,1.03,0.97,0.96
45,2018-03-22-02,70154,5243.77,5470.67,306.89,291.06,135.11,0.7,1.05,0.95,0.96
46,2018-03-22-02,69420,3342.71,5489.8,310.53,284.63,165.4,0.72,1.09,0.92,0.95
47,2018-03-22-02,110962,2885.04,6258.04,389.75,362.49,162.43,0.76,1.08,0.93,0.97
48,2018-03-22-02,112507,4755.48,6261.17,396.15,361.6,10.43,0.81,1.1,0.91,0.98
49,2018-03-22-02,112877,1018.94,6273.6,391.31,367.28,122.38,0.81,1.07,0.94,0.98
50,2018-03-22-02,68752,1948.85,6266.92,301.77,290.08,93.5,0.74,1.04,0.96,0.96
51,2018-03-22-02,82365,5672.55,6274.33,335.99,312.13,174.81,0.71,1.08,0.93,0.95
52,2018-03-22-02,72262,3816.29,6271.32,314.35,292.69,139.67,0.73,1.07,0.93,0.96
53,2018-03-22-02,119747,3347.76,7079.65,402.71,378.6,7.18,0.78,1.06,0.94,0.98
54,2018-03-22-02,109470,5220.73,7079.2,385,362.03,27.58,0.78,1.06,0.94,0.98
55,2018-03-22-02,87251,6142.88,7077.37,354.64,313.25,43.3,0.73,1.13,0.88,0.97
56,2018-03-22-02,81879,540.51,7086.13,334.72,311.46,94.67,0.71,1.07,0.93,0.95
57,2018-03-22-02,60664,1473.47,7051.36,280.3,275.56,138.37,0.83,1.02,0.98,0.98
58,2018-03-22-02,74828,4290.66,7086.3,309.78,307.55,120.65,0.7,1.01,0.99,0.95
59,2018-03-22-02,68241,2412.3,7079.9,313.44,277.2,34.07,0.76,1.13,0.88,0.97
60,2018-03-22-02,110661,1949.19,7886.81,384.42,366.52,157.06,0.83,1.05,0.95,0.98
61,2018-03-22-02,107527,5690.69,7886.96,382.28,358.14,41.31,0.81,1.07,0.94,0.98
62,2018-03-22-02,80218,4745.88,7894.81,329.77,309.72,20.97,0.73,1.06,0.94,0.97
63,2018-03-22-02,102870,3827.11,7903.72,371.02,353.02,19.04,0.78,1.05,0.95,0.98
64,2018-03-22-02,65987,1003.25,7899.6,315.15,266.6,123.11,0.77,1.18,0.85,0.97
65,2018-03-22-02,62694,2886.27,7930.08,293.72,271.77,43.69,0.73,1.08,0.93,0.96
66,2018-03-22-02,114188,551.82,8706.11,397,366.22,137.49,0.79,1.08,0.92,0.98
67,2018-03-22-02,113936,6163.98,8711.43,391.82,370.24,49.94,0.79,1.06,0.94,0.98
68,2018-03-22-02,108814,4281.93,8709.99,378.92,365.63,19.07,0.79,1.04,0.96,0.98
69,2018-03-22-02,75990,5231.11,8710.52,312.29,309.82,102.59,0.7,1.01,0.99,0.95
70,2018-03-22-02,73420,3352.13,8707.45,310.92,300.66,90.29,0.73,1.03,0.97,0.96
71,2018-03-22-02,81714,2411.38,8721.05,339.8,306.18,18.33,0.77,1.11,0.9,0.98
72,2018-03-22-02,77959,1479.11,8728.3,326.62,303.9,93.76,0.78,1.07,0.93,0.97
1,2018-03-22-03,120654,3341.19,591.55,402.11,382.03,59.11,0.81,1.05,0.95,0.98
2,2018-03-22-03,114661,5220.56,590.59,392.57,371.89,158.06,0.76,1.06,0.95,0.97
3,2018-03-22-03,95324,555.63,603.51,380.73,318.79,65.15,0.67,1.19,0.84,0.95
4,2018-03-22-03,64605,2403.02,573.89,304.83,269.85,129.73,0.73,1.13,0.89,0.95
5,2018-03-22-03,70180,4271.62,581.3,306.02,291.99,104.16,0.74,1.05,0.95,0.96
6,2018-03-22-03,69666,6158.54,586.79,312.9,283.48,35.89,0.68,1.1,0.91,0.95
7,2018-03-22-03,81917,1483.71,596.37,331.25,314.87,61.52,0.72,1.05,0.95,0.96
8,2018-03-22-03,112724,5680.04,1406.62,383.93,373.83,109.27,0.8,1.03,0.97,0.98
9,2018-03-22-03,116593,3811.41,1404.4,396.18,374.71,169.37,0.83,1.06,0.95,0.98
10,2018-03-22-03,110848,1941.91,1413.21,384.87,366.71,173.59,0.8,1.05,0.95,0.98
11,2018-03-22-03,77404,2872.78,1391.94,315.12,312.75,175.84,0.74,1.01,0.99,0.96
12,2018-03-22-03,61871,4754.73,1412.72,285.66,275.77,2,0.67,1.04,0.97,0.94
13,2018-03-22-03,45326,1095.56,1418,250.93,229.99,20.16,0.74,1.09,0.92,0.95
14,2018-03-22-03,114079,4278.31,2211.67,390.12,372.32,77.05,0.81,1.05,0.95,0.98
15,2018-03-22-03,114765,2415.76,2214.04,391.06,373.66,37.88,0.81,1.05,0.96,0.98
16,2018-03-22-03,104943,564.45,2215.19,369.42,361.7,89.16,0.81,1.02,0.98,0.98
17,2018-03-22-03,116588,6164.67,2227.36,404.44,367.03,144.01,0.76,1.1,0.91,0.97
18,2018-03-22-03,70316,1480.19,2211.76,304.77,293.76,79.36,0.73,1.04,0.96,0.96
19,2018-03-22-03,55088,5250.21,2222.88,274.7,255.33,80.6,0.67,1.08,0.93,0.94
20,2018-03-22-03,54229,3367.11,2216.2,286.25,241.21,9.8,0.62,1.19,0.84,0.93
21,2018-03-22-03,118884,4759.6,3021.75,407.98,371.02,171.53,0.81,1.1,0.91,0.98
22,2018-03-22-03,108304,2883.52,3024.43,373.59,369.12,106.02,0.8,1.01,0.99,0.98
23,2018-03-22-03,107951,1024.25,3026.99,378.49,363.15,95.76,0.79,1.04,0.96,0.98
24,2018-03-22-03,97683,5702.14,3029.27,356.45,348.92,48.6,0.8,1.02,0.98,0.98
25,2018-03-22-03,68790,1920.91,3011.72,307.08,285.23,118.52,0.68,1.08,0.93,0.95
26,2018-03-22-03,72556,3817.83,3021.86,321.26,287.56,36.78,0.66,1.12,0.9,0.93
27,2018-03-22-03,113148,5218.16,3836.1,388.23,371.08,59.01,0.81,1.05,0.96,0.98
28,2018-03-22-03,114000,3341.81,3838.36,389.04,373.1,9.55,0.77,1.04,0.96,0.97
29,2018-03-22-03,108166,1487.73,3834.83,375.49,366.78,92.49,0.81,1.02,0.98,0.98
30,2018-03-22-03,70685,565.31,3809.89,324.84,277.06,53.46,0.67,1.17,0.85,0.95
31,2018-03-22-03,64165,2443.34,3813.46,290.94,280.8,84.85,0.66,1.04,0.97,0.94
32,2018-03-22-03,69303,6169.77,3846.96,312.14,282.69,88.87,0.65,1.1,0.91,0.94
33,2018-03-22-03,70418,4312.27,3843.22,303.64,295.28,108.61,0.66,1.03,0.97,0.93
34,2018-03-22-03,107433,1959.32,4639.7,372.44,367.28,172.76,0.79,1.01,0.99,0.98
35,2018-03-22-03,111615,3811.36,4646.63,378.03,375.92,127.88,0.78,1.01,0.99,0.98
36,2018-03-22-03,77626,1013.14,4650.96,340.34,290.4,70.85,0.61,1.17,0.85,0.94
37,2018-03-22-03,107743,5684.33,4650.48,378.57,362.37,64.48,0.79,1.04,0.96,0.98
38,2018-03-22-03,81845,2895.23,4644.07,332.14,313.74,12.14,0.56,1.06,0.94,0.9
39,2018-03-22-03,50962,4758.06,4662.89,286.33,226.62,172.93,0.79,1.26,0.79,0.97
40,2018-03-22-03,113010,2424.15,5452.32,393.59,365.58,141.75,0.82,1.08,0.93,0.98
41,2018-03-22-03,112041,557.76,5464.94,378.9,376.5,46.72,0.78,1.01,0.99,0.98
42,2018-03-22-03,115673,4301.55,5464.44,392.95,374.81,90.15,0.83,1.05,0.95,0.98
43,2018-03-22-03,111521,6156.53,5464.33,383.23,370.51,70.92,0.81,1.03,0.97,0.98
44,2018-03-22-03,64974,1478.83,5466.62,292.33,282.99,171.96,0.75,1.03,0.97,0.97
45,2018-03-22-03,69580,5243.93,5470.12,306.43,289.11,130.27,0.71,1.06,0.94,0.96
46,2018-03-22-03,69526,3342.58,5490.76,310.9,284.73,165.09,0.71,1.09,0.92,0.95
47,2018-03-22-03,110526,2886.07,6258.32,387.58,363.09,157.29,0.73,1.07,0.94,0.97
48,2018-03-22-03,112027,4755.5,6260.96,394.81,361.28,9.71,0.81,1.09,0.92,0.98
49,2018-03-22-03,114047,1017.87,6274.47,390.99,371.39,120.88,0.8,1.05,0.95,0.98
50,2018-03-22-03,68708,1948.7,6266.47,301.97,289.7,99.22,0.72,1.04,0.96,0.95
51,2018-03-22-03,73544,3817.46,6271.06,317.49,294.94,144.82,0.71,1.08,0.93,0.96
52,2018-03-22-03,82277,5673.07,6275.25,336.15,311.64,174.34,0.71,1.08,0.93,0.95
53,2018-03-22-03,118901,3347.85,7078.9,401.87,376.71,6.54,0.78,1.07,0.94,0.98
54,2018-03-22-03,108620,5220.72,7078.01,384.59,359.6,25.43,0.78,1.07,0.94,0.98
55,2018-03-22-03,82197,540.96,7085.93,336.59,310.93,95.75,0.7,1.08,0.92,0.96
56,2018-03-22-03,86305,6141.51,7078.57,354.41,310.05,43.22,0.74,1.14,0.87,0.96
57,2018-03-22-03,68375,1495.04,7058.12,341.17,255.17,161.61,0.41,1.34,0.75,0.91
58,2018-03-22-03,74596,4292.53,7086.09,309.7,306.68,137.56,0.7,1.01,0.99,0.95
59,2018-03-22-03,67316,2412.36,7080.58,310.13,276.37,34.85,0.76,1.12,0.89,0.97
60,2018-03-22-03,110722,1949.98,7887.15,384.47,366.67,155.89,0.83,1.05,0.95,0.98
61,2018-03-22-03,107208,5690.77,7887.56,380.28,358.95,41.44,0.82,1.06,0.94,0.98
62,2018-03-22-03,80003,4746.99,7895.85,328.78,309.82,17.77,0.71,1.06,0.94,0.97
63,2018-03-22-03,100957,3827.42,7904.03,367.12,350.14,24.44,0.8,1.05,0.95,0.98
64,2018-03-22-03,65497,1003.06,7899.9,316.11,263.81,123.1,0.77,1.2,0.83,0.97
65,2018-03-22-03,62359,2886.53,7930.32,293.08,270.91,44.8,0.73,1.08,0.92,0.96
66,2018-03-22-03,113159,552.6,8705.06,394.71,365.03,139.56,0.79,1.08,0.92,0.98
67,2018-03-22-03,114078,6164.41,8711.52,391.2,371.29,49.06,0.81,1.05,0.95,0.98
68,2018-03-22-03,107684,4281.89,8710.07,376.52,364.14,18.61,0.79,1.03,0.97,0.98
69,2018-03-22-03,76791,5231.73,8711.21,313.18,312.19,97.49,0.69,1,1,0.95
70,2018-03-22-03,73114,3352.93,8707.35,309.71,300.57,90.81,0.72,1.03,0.97,0.96
71,2018-03-22-03,77901,1479.58,8727.63,326.9,303.42,93.02,0.79,1.08,0.93,0.98
72,2018-03-22-03,81152,2412.62,8721.43,340.22,303.7,18.24,0.76,1.12,0.89,0.97
1,2018-03-23-01,122956,3341.84,589.93,403.32,388.15,61.3,0.82,1.04,0.96,0.99
2,2018-03-23-01,118422,5222.72,588.18,396.26,380.51,160.6,0.82,1.04,0.96,0.98
3,2018-03-23-01,98824,552.64,602.75,386.86,325.26,63.47,0.7,1.19,0.84,0.96
4,2018-03-23-01,66318,2402.29,574.5,310.14,272.26,127.79,0.74,1.14,0.88,0.96
5,2018-03-23-01,73154,4273.97,581.27,311.1,299.4,113.53,0.74,1.04,0.96,0.96
6,2018-03-23-01,91496,1487.06,600.72,347.4,335.33,61.48,0.66,1.04,0.97,0.96
7,2018-03-23-01,74263,6158.76,589.85,321.84,293.8,52.31,0.7,1.1,0.91,0.96
8,2018-03-23-01,117890,5685.05,1404.94,391.86,383.05,106.42,0.83,1.02,0.98,0.99
9,2018-03-23-01,119670,3811.83,1402.26,397.72,383.11,168.2,0.83,1.04,0.96,0.99
10,2018-03-23-01,114190,1941.61,1410.9,390.05,372.75,176.74,0.81,1.05,0.96,0.98
11,2018-03-23-01,78627,2872.07,1392.38,316.56,316.25,107.36,0.74,1,1,0.96
12,2018-03-23-01,63387,4759.74,1414.69,296.22,272.46,3.19,0.67,1.09,0.92,0.93
13,2018-03-23-01,47831,1096.52,1418.48,256.21,237.7,40.9,0.78,1.08,0.93,0.96
14,2018-03-23-01,119154,6165.98,2224.25,405.55,374.08,139.92,0.77,1.08,0.92,0.98
15,2018-03-23-01,116569,4279.87,2211.39,392.45,378.19,78.51,0.83,1.04,0.96,0.99
16,2018-03-23-01,108000,562.24,2214.64,377.1,364.65,83.05,0.8,1.03,0.97,0.98
17,2018-03-23-01,116273,2414.41,2212.45,391.96,377.7,39.38,0.84,1.04,0.96,0.99
18,2018-03-23-01,72908,1478.36,2211,312.4,297.15,80.84,0.76,1.05,0.95,0.96
19,2018-03-23-01,57419,5250.66,2222.08,282.85,258.47,76.27,0.72,1.09,0.91,0.95
20,2018-03-23-01,55906,3364.15,2215.52,291.3,244.36,11.34,0.62,1.19,0.84,0.93
21,2018-03-23-01,121218,4759.88,3022.87,406.28,379.88,170.47,0.83,1.07,0.94,0.99
22,2018-03-23-01,112415,1020.34,3026.49,387.95,368.94,91.21,0.82,1.05,0.95,0.98
23,2018-03-23-01,113935,2881.76,3024.92,384.03,377.75,87.05,0.79,1.02,0.98,0.98
24,2018-03-23-01,102668,5702.31,3029.4,364.35,358.78,54.95,0.8,1.02,0.98,0.98
25,2018-03-23-01,72337,1923.22,3014.43,315.23,292.18,123.37,0.66,1.08,0.93,0.94
26,2018-03-23-01,76479,3816.21,3022.96,329.82,295.24,41.63,0.64,1.12,0.9,0.93
