,Label,Area,X,Y,Major,Minor,Angle,Circ.,AR,Round,Solidity
69,2018-03-17-03,156245,5239.771,8732.536,462.802,429.854,13.187,0.854,1.077,0.929,0.99
70,2018-03-17-03,156186,3351.244,8725.689,465.57,427.137,1.995,0.88,1.09,0.917,0.994
71,2018-03-17-03,160155,4294.609,8728.585,471.35,432.62,176.655,0.879,1.09,0.918,0.994
72,2018-03-17-03,157475,6177.127,8730.7,460.254,435.636,172.47,0.882,1.057,0.947,0.994
1,2018-03-18-01,156904,1486.399,593.177,460.222,434.087,10.213,0.866,1.06,0.943,0.993
2,2018-03-18-01,156460,2420.799,598.576,465.683,427.783,3.673,0.821,1.089,0.919,0.986
3,2018-03-18-01,152497,4287.297,600.587,455.181,426.567,174.682,0.608,1.067,0.937,0.983
4,2018-03-18-01,147363,558.358,595.38,449.763,417.172,24.348,0.828,1.078,0.928,0.987
5,2018-03-18-01,153378,3351.457,597.772,458.274,426.136,9.899,0.864,1.075,0.93,0.991
6,2018-03-18-01,155634,5237.342,601.411,462.403,428.542,168.549,0.745,1.079,0.927,0.984
7,2018-03-18-01,144739,6169.062,614.262,460.117,400.523,154.416,0.545,1.149,0.87,0.979
8,2018-03-18-01,155637,1018.259,1405.124,455.204,435.328,12.838,0.852,1.046,0.956,0.991
9,2018-03-18-01,155569,1949.605,1410.771,461.827,428.898,178.553,0.852,1.077,0.929,0.99
10,2018-03-18-01,153484,3817.422,1410.278,457.063,427.56,5.093,0.874,1.069,0.935,0.994
11,2018-03-18-01,159176,4766.375,1414.39,471.37,429.958,174.999,0.838,1.096,0.912,0.989
12,2018-03-18-01,152188,2882.676,1409.593,453.706,427.087,5.823,0.861,1.062,0.941,0.992
13,2018-03-18-01,156510,5706.717,1416.824,464.053,429.422,169.204,0.823,1.081,0.925,0.989
14,2018-03-18-01,159945,1484.948,2216.528,461.63,441.15,8.203,0.88,1.046,0.956,0.994
15,2018-03-18-01,152775,550.213,2217.122,449.868,432.392,17.736,0.841,1.04,0.961,0.988
16,2018-03-18-01,161098,2419.37,2220.962,470.255,436.181,1.014,0.855,1.078,0.928,0.991
17,2018-03-18-01,156062,3348.601,2221.571,456.36,435.411,6.869,0.879,1.048,0.954,0.993
18,2018-03-18-01,156655,4289.474,2221.969,459.647,433.94,4.541,0.883,1.059,0.944,0.994
19,2018-03-18-01,152096,5247.931,2232.647,460.566,420.471,29.514,0.763,1.095,0.913,0.972
20,2018-03-18-01,153273,6178.516,2229.878,454.039,429.816,168.372,0.866,1.056,0.947,0.993
21,2018-03-18-01,157476,1015.543,3028.828,456.105,439.602,13.045,0.864,1.038,0.964,0.991
22,2018-03-18-01,158830,1952.189,3033.538,466.226,433.757,6.645,0.874,1.075,0.93,0.993
23,2018-03-18-01,154868,2883.924,3035.96,458.555,430.012,8.817,0.775,1.066,0.938,0.99
24,2018-03-18-01,154212,3819.258,3037.274,457.611,429.074,6.213,0.873,1.067,0.938,0.993
25,2018-03-18-01,159363,5712.96,3039.837,464.752,436.593,171.918,0.877,1.064,0.939,0.994
26,2018-03-18-01,152820,4762.971,3038.476,456.66,426.086,1.204,0.869,1.072,0.933,0.991
27,2018-03-18-01,153930,547.964,3842.597,452.562,433.068,14.937,0.854,1.045,0.957,0.992
28,2018-03-18-01,157856,1482.41,3844.71,461.967,435.071,5.763,0.868,1.062,0.942,0.993
29,2018-03-18-01,159011,5242.703,3854.015,466.582,433.919,2.041,0.877,1.075,0.93,0.993
30,2018-03-18-01,157553,6183.963,3854.715,462.251,433.969,170.066,0.88,1.065,0.939,0.994
31,2018-03-18-01,151062,2421.766,3847.967,469.809,409.397,10.339,0.673,1.148,0.871,0.977
32,2018-03-18-01,151530,3351.31,3852.614,460.133,419.301,5.147,0.875,1.097,0.911,0.994
33,2018-03-18-01,152694,4293.475,3852.142,464.323,418.709,3.128,0.869,1.109,0.902,0.994
34,2018-03-18-01,156978,1013.895,4656.194,457.642,436.74,9.048,0.876,1.048,0.954,0.993
35,2018-03-18-01,158215,1949.454,4660.215,464.982,433.233,4.999,0.858,1.073,0.932,0.992
36,2018-03-18-01,148734,4764.652,4671.242,456.063,415.237,4.253,0.625,1.098,0.91,0.97
37,2018-03-18-01,158771,5713.118,4667.197,464.451,435.252,176.907,0.876,1.067,0.937,0.994
38,2018-03-18-01,154252,3820.541,4663.722,461.181,425.862,4.721,0.868,1.083,0.923,0.994
39,2018-03-18-01,155022,2884.631,4663.76,468.871,420.969,4.375,0.865,1.114,0.898,0.992
40,2018-03-18-01,153224,546.208,5468.595,451.301,432.285,20.611,0.862,1.044,0.958,0.992
41,2018-03-18-01,157038,1480.912,5471.158,461.622,433.14,5.842,0.865,1.066,0.938,0.993
42,2018-03-18-01,158637,2416.783,5472.76,467.052,432.463,1.451,0.857,1.08,0.926,0.991
43,2018-03-18-01,157210,4293.085,5475.073,463.622,431.744,1.702,0.881,1.074,0.931,0.994
44,2018-03-18-01,157899,6183.501,5478.966,461.595,435.54,171.252,0.879,1.06,0.944,0.994
45,2018-03-18-01,153374,3351.258,5476.69,462.04,422.651,5.569,0.803,1.093,0.915,0.988
46,2018-03-18-01,154882,5241.709,5483.274,465.42,423.707,2.032,0.852,1.098,0.91,0.989
47,2018-03-18-01,156135,1011.379,6281.855,454.57,437.331,4.47,0.863,1.039,0.962,0.992
48,2018-03-18-01,158011,1948.52,6283.687,466.451,431.312,5.365,0.863,1.081,0.925,0.992
49,2018-03-18-01,157197,3819.856,6286.976,459.778,435.318,2.746,0.884,1.056,0.947,0.994
50,2018-03-18-01,157571,2883.291,6285.446,465.462,431.025,1.303,0.874,1.08,0.926,0.993
51,2018-03-18-01,149940,4769.419,6291.929,446.971,427.118,12.77,0.847,1.046,0.956,0.988
52,2018-03-18-01,156743,5711.466,6294.041,464.419,429.723,175.651,0.865,1.081,0.925,0.993
53,2018-03-18-01,154481,545.729,7093.554,453.318,433.892,13.824,0.867,1.045,0.957,0.993
54,2018-03-18-01,157474,1479.904,7095.992,460.363,435.531,5.515,0.869,1.057,0.946,0.993
55,2018-03-18-01,160835,2416.933,7097.247,468.268,437.317,0.44,0.868,1.071,0.934,0.993
56,2018-03-18-01,159213,4295.083,7100.128,472.459,429.066,2.2,0.875,1.101,0.908,0.993
57,2018-03-18-01,157108,3352.298,7099.958,465.919,429.336,4.189,0.881,1.085,0.921,0.994
58,2018-03-18-01,158226,6182.269,7104.539,461.376,436.65,174.039,0.877,1.057,0.946,0.994
59,2018-03-18-01,155650,5240.165,7109.039,466.565,424.763,0.097,0.868,1.098,0.91,0.992
60,2018-03-18-01,156643,1011.588,7907.326,456.257,437.131,4.383,0.873,1.044,0.958,0.993
61,2018-03-18-01,159015,2882.15,7910.529,463.366,436.942,3.015,0.883,1.06,0.943,0.994
62,2018-03-18-01,157553,1947.182,7911.053,463.825,432.497,2.391,0.866,1.072,0.932,0.992
63,2018-03-18-01,157551,3821.849,7912.72,465.422,431.007,179.458,0.881,1.08,0.926,0.994
64,2018-03-18-01,158167,5709.038,7917.811,464.391,433.653,176.345,0.88,1.071,0.934,0.994
65,2018-03-18-01,155251,4763.804,7917.482,466.999,423.281,177.771,0.868,1.103,0.906,0.993
66,2018-03-18-01,153794,546.647,8720.088,452.004,433.219,14.102,0.868,1.043,0.958,0.994
67,2018-03-18-01,156356,1478.693,8723.039,460.4,432.404,174.332,0.859,1.065,0.939,0.989
68,2018-03-18-01,158420,2414.123,8722.905,464.823,433.942,1.884,0.883,1.071,0.934,0.994
69,2018-03-18-01,155288,5240.995,8733.143,461.099,428.799,17.658,0.858,1.075,0.93,0.99
70,2018-03-18-01,156059,3351.301,8725.673,465.262,427.072,1.287,0.881,1.089,0.918,0.994
71,2018-03-18-01,160238,4294.535,8728.682,471.374,432.823,176.86,0.88,1.089,0.918,0.994
72,2018-03-18-01,157633,6177.311,8730.808,460.724,435.629,171.885,0.883,1.058,0.946,0.994
1,2018-03-18-02,157030,1486.565,593.182,460.633,434.048,10.017,0.868,1.061,0.942,0.993
2,2018-03-18-02,155203,2422.216,599.79,463.843,426.029,7.278,0.824,1.089,0.918,0.987
3,2018-03-18-02,151519,4285.831,600.557,451.473,427.313,171.474,0.493,1.057,0.946,0.976
4,2018-03-18-02,147117,558.852,596.02,449.739,416.498,26.396,0.824,1.08,0.926,0.986
5,2018-03-18-02,153130,3351.294,597.943,458.121,425.588,9.237,0.86,1.076,0.929,0.99
6,2018-03-18-02,155441,5237.614,601.545,462.094,428.297,169.142,0.742,1.079,0.927,0.983
7,2018-03-18-02,144500,6168.836,614.527,460.4,399.616,154.048,0.563,1.152,0.868,0.98
8,2018-03-18-02,147660,1028.541,1408.419,448.293,419.384,49.152,0.712,1.069,0.936,0.976
9,2018-03-18-02,155523,1949.671,1410.918,462.183,428.441,178.377,0.844,1.079,0.927,0.989
10,2018-03-18-02,152559,3816.7,1411.215,456.509,425.499,1.022,0.781,1.073,0.932,0.99
11,2018-03-18-02,159152,4766.364,1414.4,471.415,429.852,174.923,0.841,1.097,0.912,0.989
12,2018-03-18-02,152495,2881.966,1409.71,454.922,426.804,6.883,0.864,1.066,0.938,0.993
13,2018-03-18-02,156995,5707.075,1416.326,464.094,430.715,170.696,0.857,1.077,0.928,0.991
14,2018-03-18-02,159952,1484.956,2216.533,461.644,441.157,8.162,0.88,1.046,0.956,0.994
15,2018-03-18-02,153451,551.216,2216.94,452.716,431.573,17.166,0.83,1.049,0.953,0.989
16,2018-03-18-02,160970,2419.339,2221.118,470.32,435.774,0.798,0.844,1.079,0.927,0.991
17,2018-03-18-02,155574,3348.883,2222.01,456.282,434.124,9.573,0.866,1.051,0.951,0.992
18,2018-03-18-02,156561,4289.506,2222.039,459.724,433.607,4.883,0.88,1.06,0.943,0.994
19,2018-03-18-02,151660,5248.226,2233.08,460.928,418.936,29.662,0.757,1.1,0.909,0.969
20,2018-03-18-02,153663,6178.887,2230.095,455.123,429.883,167.461,0.861,1.059,0.945,0.992
21,2018-03-18-02,157805,1015.975,3028.886,457.07,439.591,11.608,0.867,1.04,0.962,0.992
22,2018-03-18-02,158667,1952.401,3033.693,466.308,433.235,7.169,0.871,1.076,0.929,0.992
23,2018-03-18-02,154646,2883.783,3036.105,458.339,429.597,8.598,0.775,1.067,0.937,0.99
24,2018-03-18-02,154487,3819.008,3036.728,457.494,429.949,5.087,0.88,1.064,0.94,0.994
25,2018-03-18-02,159393,5713.029,3039.83,464.938,436.5,171.879,0.88,1.065,0.939,0.994
26,2018-03-18-02,152436,4762.709,3038.899,456.512,425.153,179.584,0.856,1.074,0.931,0.99
27,2018-03-18-02,154130,548.23,3842.463,453.393,432.836,15.604,0.852,1.047,0.955,0.992
28,2018-03-18-02,157933,1482.505,3844.718,462.152,435.109,5.625,0.873,1.062,0.941,0.993
29,2018-03-18-02,158957,5242.79,3854.052,466.53,433.82,2.322,0.88,1.075,0.93,0.993
30,2018-03-18-02,157537,6183.948,3854.73,462.235,433.94,169.99,0.88,1.065,0.939,0.994
31,2018-03-18-02,151044,2421.857,3848.093,470.013,409.17,10.511,0.678,1.149,0.871,0.976
32,2018-03-18-02,151452,3351.221,3852.582,459.958,419.244,5.243,0.876,1.097,0.911,0.994
33,2018-03-18-02,152631,4293.434,3852.168,464.341,418.519,3.053,0.871,1.109,0.901,0.994
34,2018-03-18-02,157013,1013.931,4656.175,457.726,436.757,9.153,0.88,1.048,0.954,0.993
35,2018-03-18-02,158374,1949.738,4660.217,465.772,432.933,5.379,0.87,1.076,0.929,0.993
36,2018-03-18-02,147908,4764.882,4671.958,455.9,413.078,5.551,0.608,1.104,0.906,0.967
37,2018-03-18-02,158778,5713.105,4667.189,464.465,435.259,176.85,0.874,1.067,0.937,0.994
38,2018-03-18-02,154442,3820.622,4663.995,460.869,426.676,4.238,0.86,1.08,0.926,0.992
39,2018-03-18-02,155012,2884.549,4663.712,468.76,421.041,4.411,0.864,1.113,0.898,0.992
40,2018-03-18-02,153540,546.553,5468.265,452.465,432.062,22.679,0.854,1.047,0.955,0.992
41,2018-03-18-02,155891,1480.241,5472.623,461.839,429.775,0.504,0.825,1.075,0.931,0.987
42,2018-03-18-02,158695,2416.863,5472.72,467.295,432.396,1.608,0.86,1.081,0.925,0.991
43,2018-03-18-02,157194,4293.109,5475.086,463.621,431.701,1.815,0.882,1.074,0.931,0.994
44,2018-03-18-02,157920,6183.529,5478.963,461.664,435.533,171.299,0.878,1.06,0.943,0.994
45,2018-03-18-02,151490,3350.832,5479.032,463.535,416.114,3.079,0.811,1.114,0.898,0.983
46,2018-03-18-02,153540,5241.186,5484.664,464.264,421.082,179.771,0.722,1.103,0.907,0.984
47,2018-03-18-02,156276,1011.577,6281.835,455.14,437.177,4.529,0.864,1.041,0.961,0.992
48,2018-03-18-02,157849,1948.494,6283.839,466.598,430.734,5.212,0.863,1.083,0.923,0.992
49,2018-03-18-02,157184,3819.835,6286.979,459.725,435.332,2.755,0.884,1.056,0.947,0.994
50,2018-03-18-02,157515,2883.211,6285.47,465.373,430.954,1.395,0.872,1.08,0.926,0.993
51,2018-03-18-02,150786,4768.411,6292.013,450.107,426.536,11.977,0.852,1.055,0.948,0.987
52,2018-03-18-02,156764,5711.578,6294.044,464.535,429.673,176.08,0.865,1.081,0.925,0.993
53,2018-03-18-02,154483,545.735,7093.519,453.401,433.819,14.156,0.863,1.045,0.957,0.993
54,2018-03-18-02,157605,1480.076,7095.926,460.826,435.455,5.894,0.865,1.058,0.945,0.992
55,2018-03-18-02,160820,2416.989,7097.165,468.359,437.191,0.701,0.865,1.071,0.933,0.993
56,2018-03-18-02,159091,4294.993,7100.103,472.407,428.785,2.539,0.875,1.102,0.908,0.994
57,2018-03-18-02,157087,3352.242,7099.983,465.79,429.398,4.215,0.881,1.085,0.922,0.994
58,2018-03-18-02,158288,6182.352,7104.556,461.608,436.601,173.966,0.879,1.057,0.946,0.994
59,2018-03-18-02,155651,5240.186,7109.049,466.602,424.732,0.139,0.869,1.099,0.91,0.992
60,2018-03-18-02,156924,1011.939,7907.124,457.15,437.059,6.145,0.874,1.046,0.956,0.994
61,2018-03-18-02,159027,2882.038,7910.455,463.031,437.292,2.844,0.884,1.059,0.944,0.994
62,2018-03-18-02,157399,1947.142,7911.384,464.197,431.728,1.398,0.867,1.075,0.93,0.992
63,2018-03-18-02,157592,3821.775,7912.754,465.474,431.071,179.523,0.881,1.08,0.926,0.994
64,2018-03-18-02,158188,5709.078,7917.808,464.485,433.623,176.447,0.881,1.071,0.934,0.994
65,2018-03-18-02,155192,4763.935,7917.378,467.06,423.065,177.474,0.865,1.104,0.906,0.993
66,2018-03-18-02,153908,546.816,8720.06,452.534,433.032,13.986,0.865,1.045,0.957,0.993
67,2018-03-18-02,154112,1476.449,8725.138,459.21,427.303,164.031,0.786,1.075,0.931,0.984
68,2018-03-18-02,158361,2414.021,8722.939,464.572,434.015,1.844,0.882,1.07,0.934,0.994
69,2018-03-18-02,154776,5241.572,8733.533,460.739,427.719,19.7,0.852,1.077,0.928,0.99
70,2018-03-18-02,155681,3351.183,8725.297,465.193,426.101,1.374,0.877,1.092,0.916,0.994
71,2018-03-18-02,160254,4294.517,8728.702,471.38,432.861,176.91,0.88,1.089,0.918,0.994
72,2018-03-18-02,157710,6177.402,8730.862,460.964,435.614,171.572,0.884,1.058,0.945,0.994
1,2018-03-18-03,156936,1486.449,593.137,460.403,434.005,10.353,0.87,1.061,0.943,0.993
2,2018-03-18-03,154647,2422.248,600.105,463.226,425.068,7.777,0.772,1.09,0.918,0.985
3,2018-03-18-03,148125,4284.105,602.938,447.24,421.694,170.951,0.409,1.061,0.943,0.958
4,2018-03-18-03,146470,558.909,596.119,449.097,415.259,28.954,0.838,1.081,0.925,0.988
5,2018-03-18-03,152669,3351.135,598.365,457.903,424.51,7.838,0.834,1.079,0.927,0.988
6,2018-03-18-03,154107,5236.919,602.483,462.118,424.6,165.505,0.568,1.088,0.919,0.978
7,2018-03-18-03,141328,6166.024,614.036,454.006,396.348,154.184,0.439,1.145,0.873,0.961
8,2018-03-18-03,144888,1030.155,1408.539,442.767,416.646,51.397,0.509,1.063,0.941,0.958
9,2018-03-18-03,154649,1948.975,1411.681,461.379,426.775,175.644,0.638,1.081,0.925,0.984
10,2018-03-18-03,152157,3816.757,1411.517,456.415,424.465,1.358,0.776,1.075,0.93,0.989
11,2018-03-18-03,158934,4766.28,1414.509,471.388,429.288,174.547,0.808,1.098,0.911,0.988
12,2018-03-18-03,152104,2882.66,1409.416,453.893,426.675,6.032,0.861,1.064,0.94,0.992
13,2018-03-18-03,156468,5706.789,1416.882,463.972,429.382,169.573,0.838,1.081,0.925,0.989
14,2018-03-18-03,159942,1484.949,2216.538,461.64,441.133,8.133,0.88,1.046,0.956,0.994
15,2018-03-18-03,153042,550.74,2217.194,451.427,431.652,16.437,0.833,1.046,0.956,0.988
16,2018-03-18-03,160703,2419.232,2221.349,470.389,434.988,0.195,0.793,1.081,0.925,0.99
17,2018-03-18-03,153334,3348.525,2224.449,455.115,428.97,5.53,0.517,1.061,0.943,0.982
18,2018-03-18-03,155511,4290.281,2223.016,459.794,430.633,9.52,0.851,1.068,0.937,0.991
19,2018-03-18-03,142849,5254.774,2231.423,435.13,417.992,8.947,0.536,1.041,0.961,0.938
20,2018-03-18-03,153264,6178.497,2229.923,453.9,429.922,168.145,0.864,1.056,0.947,0.993
21,2018-03-18-03,157091,1015.523,3029.457,456.621,438.031,9.843,0.854,1.042,0.959,0.99
22,2018-03-18-03,158386,1952.398,3033.724,466.472,432.316,6.685,0.869,1.079,0.927,0.991
23,2018-03-18-03,153843,2883.402,3036.923,458.267,427.434,4.866,0.71,1.072,0.933,0.987
24,2018-03-18-03,159281,5712.9,3039.791,464.516,436.589,171.8,0.874,1.064,0.94,0.993
25,2018-03-18-03,152923,3819.476,3038.442,458.243,424.9,6.648,0.794,1.078,0.927,0.989
26,2018-03-18-03,151920,4762.775,3039.176,456.144,424.056,0.508,0.833,1.076,0.93,0.989
27,2018-03-18-03,153668,547.68,3842.68,451.935,432.93,15.088,0.857,1.044,0.958,0.991
28,2018-03-18-03,157762,1482.303,3844.738,461.613,435.145,5.515,0.86,1.061,0.943,0.992
29,2018-03-18-03,158396,5243.326,3854.503,465.659,433.098,4.75,0.878,1.075,0.93,0.993
30,2018-03-18-03,156335,6185.031,3856.018,460.237,432.499,176.647,0.876,1.064,0.94,0.993
31,2018-03-18-03,149693,2422.99,3848.571,468.533,406.791,12.193,0.661,1.152,0.868,0.969
32,2018-03-18-03,151452,3351.316,3852.47,460.259,418.97,5.264,0.876,1.099,0.91,0.994
33,2018-03-18-03,150200,4291.176,3854.093,461.064,414.781,176.349,0.667,1.112,0.9,0.98
34,2018-03-18-03,153900,1011.297,4659.428,455.506,430.184,170.897,0.762,1.059,0.944,0.983
35,2018-03-18-03,157686,1949.765,4660.637,465.25,431.536,6.673,0.845,1.078,0.928,0.991
36,2018-03-18-03,143899,4763.405,4674.11,452.494,404.907,1.247,0.53,1.118,0.895,0.948
37,2018-03-18-03,158602,5713.269,4667.362,464.193,435.031,177.83,0.875,1.067,0.937,0.993
38,2018-03-18-03,154127,3820.512,4663.564,461.256,425.449,4.813,0.869,1.084,0.922,0.994
39,2018-03-18-03,154934,2884.636,4663.571,468.932,420.675,4.332,0.862,1.115,0.897,0.992
40,2018-03-18-03,152991,545.895,5468.668,450.412,432.48,21.193,0.859,1.041,0.96,0.991
41,2018-03-18-03,140175,1467.734,5475.606,426.511,418.457,88.535,0.381,1.019,0.981,0.97
42,2018-03-18-03,158438,2416.654,5472.571,466.809,432.146,1.731,0.86,1.08,0.926,0.991
43,2018-03-18-03,157095,4293.097,5474.951,463.665,431.388,1.921,0.882,1.075,0.93,0.994
44,2018-03-18-03,157821,6183.497,5479.047,461.491,435.423,171.347,0.875,1.06,0.944,0.993
45,2018-03-18-03,146623,3347.972,5484,462.049,404.04,174.558,0.593,1.144,0.874,0.954
46,2018-03-18-03,150481,5244.331,5486.401,455.318,420.801,7.736,0.518,1.082,0.924,0.982
47,2018-03-18-03,156126,1011.428,6281.931,454.731,437.15,4.265,0.864,1.04,0.961,0.993
48,2018-03-18-03,156036,1949.297,6285.517,465.961,426.369,7.593,0.823,1.093,0.915,0.987
49,2018-03-18-03,157073,3819.777,6286.838,459.742,435.008,3.164,0.884,1.057,0.946,0.994
50,2018-03-18-03,157108,2883.058,6285.693,465.513,429.711,0.1,0.869,1.083,0.923,0.993
51,2018-03-18-03,149945,4769.258,6291.721,447.238,426.878,12.437,0.85,1.048,0.954,0.988
52,2018-03-18-03,156524,5711.581,6294.28,464.214,429.312,176.319,0.865,1.081,0.925,0.992
53,2018-03-18-03,154460,545.707,7093.554,453.281,433.869,13.932,0.867,1.045,0.957,0.993
54,2018-03-18-03,157429,1479.879,7096.064,460.328,435.439,5.109,0.864,1.057,0.946,0.993
55,2018-03-18-03,158071,2415.915,7097.148,470.013,428.205,177.952,0.777,1.098,0.911,0.988
56,2018-03-18-03,158420,4294.688,7100.255,472.295,427.078,2.413,0.865,1.106,0.904,0.992
57,2018-03-18-03,157012,3352.315,7099.814,465.996,429.004,4.201,0.881,1.086,0.921,0.994
58,2018-03-18-03,158122,6182.128,7104.505,460.976,436.741,174.195,0.876,1.055,0.947,0.993
59,2018-03-18-03,155325,5240.517,7109.32,466.132,424.27,1.292,0.865,1.099,0.91,0.99
60,2018-03-18-03,156527,1011.652,7907.523,456.771,436.316,4.378,0.863,1.047,0.955,0.993
61,2018-03-18-03,156929,1946.935,7911.757,464.55,430.111,179.763,0.844,1.08,0.926,0.99
62,2018-03-18-03,157318,2881.364,7912.437,464.223,431.481,178.118,0.861,1.076,0.929,0.99
63,2018-03-18-03,157394,3821.923,7912.55,465.35,430.644,179.459,0.882,1.081,0.925,0.994
64,2018-03-18-03,158109,5709.077,7917.873,464.367,433.516,176.658,0.877,1.071,0.934,0.994
65,2018-03-18-03,154298,4764.299,7916.316,467.573,420.167,175.961,0.861,1.113,0.899,0.992
66,2018-03-18-03,153791,546.661,8720.071,452.065,433.152,14.043,0.865,1.044,0.958,0.993
67,2018-03-18-03,153172,1475.494,8725.897,458.884,424.998,160.808,0.776,1.08,0.926,0.986
68,2018-03-18-03,158338,2414.104,8722.779,464.878,433.667,2.098,0.882,1.072,0.933,0.994
69,2018-03-18-03,150667,5246.789,8732.782,448.327,427.891,29.447,0.581,1.048,0.954,0.983
70,2018-03-18-03,155070,3350.966,8724.818,465.074,424.537,1.884,0.878,1.095,0.913,0.993
71,2018-03-18-03,160142,4294.619,8728.587,471.32,432.613,176.678,0.879,1.089,0.918,0.994
72,2018-03-18-03,157565,6177.377,8730.918,460.726,435.439,172.321,0.881,1.058,0.945,0.994
1,2018-03-19-01,157032,1486.577,593.155,460.724,433.968,10.102,0.87,1.062,0.942,0.993
2,2018-03-19-01,155113,2422.283,599.852,464.328,425.338,7.639,0.768,1.092,0.916,0.985
3,2018-03-19-01,150339,4285.128,600.883,448.443,426.849,173.917,0.432,1.051,0.952,0.97
4,2018-03-19-01,145643,560.854,596.277,447.36,414.517,33.467,0.835,1.079,0.927,0.987
5,2018-03-19-01,152640,3351.073,598.52,457.674,424.641,7.494,0.789,1.078,0.928,0.988
6,2018-03-19-01,154450,5237.109,602.404,462.444,425.245,166.656,0.613,1.087,0.92,0.979
7,2018-03-19-01,141817,6166.512,613.681,454.201,397.548,154.869,0.437,1.143,0.875,0.963
8,2018-03-19-01,155657,1018.521,1405.47,456.042,434.585,10.503,0.853,1.049,0.953,0.991
9,2018-03-19-01,155191,1949.562,1411.292,461.976,427.718,177.92,0.841,1.08,0.926,0.988
10,2018-03-19-01,152274,3816.84,1411.561,456.429,424.779,1.595,0.77,1.075,0.931,0.989
11,2018-03-19-01,158943,4766.224,1414.609,471.432,429.272,174.411,0.81,1.098,0.911,0.987
12,2018-03-19-01,152583,2882.074,1409.751,455.129,426.856,6.961,0.859,1.066,0.938,0.992
13,2018-03-19-01,156460,5706.764,1416.896,464.031,429.306,169.46,0.818,1.081,0.925,0.989
14,2018-03-19-01,159952,1484.956,2216.533,461.644,441.157,8.162,0.88,1.046,0.956,0.994
15,2018-03-19-01,153197,550.86,2217.09,451.637,431.888,16.984,0.848,1.046,0.956,0.989
16,2018-03-19-01,158993,2421.08,2223.067,468.732,431.881,8.142,0.726,1.085,0.921,0.987
17,2018-03-19-01,154152,3347.987,2223.72,455.888,430.528,1.841,0.591,1.059,0.944,0.986
18,2018-03-19-01,155483,4290.301,2223.242,459.79,430.56,9.233,0.846,1.068,0.936,0.991
19,2018-03-19-01,143999,5253.387,2233.009,439.637,417.038,20.019,0.479,1.054,0.949,0.936
20,2018-03-19-01,153532,6178.719,2230.039,454.669,429.946,167.603,0.87,1.058,0.946,0.992
